sample_code,date_sampling,sample_level,county,measurement,replicate,quality_score,detected_of_3_TechReps,value,gmean_value,gstd_value,gmean_value_upper,gmean_value_lower
D2,2021-05-23,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[75.0, 75.0]","[3, 3]","[35313.69205838914, nan]",35313.69205838916,,,
D2,2021-05-24,Influent,County 10,N1_per_PMMoV,"['1', '2']","[80.0, 60.0]","[3, 3]","[0.00017799577021329423, nan]",0.0001779957702132,,,
D2,2021-05-24,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[80.0, 60.0]","[3, 3]","[5.232734795353243, 11.838393310312885]",7.870652615631774,1.7812080004234885,14.019269407517369,4.4187161823664045
D2,2021-05-24,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[80.0, 60.0]","[3, 3]","[29398.085072936286, nan]",29398.085072936305,,,
D2,2021-05-25,Influent,County 10,N1_per_PMMoV,"['1', '2']","[80.0, 60.0]","[3, 3]","[0.00011957490385625184, nan]",0.0001195749038562,,,
D2,2021-05-25,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[80.0, 60.0]","[3, 3]","[5.250409270759629, 5.271932919427829]",5.261160088325268,1.0028969926463664,5.276401630412503,5.245962573327225
D2,2021-05-25,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[80.0, 60.0]","[3, 3]","[43908.9566575898, nan]",43908.95665758984,,,
D2,2021-05-26,Influent,County 10,N1_per_PMMoV,"['1', '2']","[65.0, 80.0]","[3, 3]","[nan, 4.559052968057177e-05]",4.5590529680571806e-05,,,
D2,2021-05-26,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[65.0, 80.0]","[3, 3]","[3.46060087167372, 3.992683461643489]",3.717133824289987,1.1064219517818104,4.112718460905112,3.359598766369213
D2,2021-05-26,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[65.0, 80.0]","[3, 3]","[nan, 87577.03605591044]",87577.03605591049,,,
D2,2021-05-29,Influent,County 10,N1_per_PMMoV,"['1', '2']","[80.0, 65.0]","[2, 3]","[0.0002313786071455657, nan]",0.0002313786071455,,,
D2,2021-05-29,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[80.0, 65.0]","[2, 3]","[9.25409182694361, 2.814947085477954]",5.103898394070974,2.3199452439150945,11.840764804750846,2.2000081284063997
D2,2021-05-29,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[80.0, 65.0]","[2, 3]","[39995.45135614739, nan]",39995.451356147394,,,
D2,2021-05-30,Influent,County 10,N1_per_PMMoV,"['1', '2']","[75.0, 75.0]","[3, 3]","[0.00025598140337577166, nan]",0.0002559814033757,,,
D2,2021-05-30,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[75.0, 75.0]","[3, 3]","[3.0654283360293064, 6.650895641345294]",4.515290019362396,1.7292704443742135,7.808157578261263,2.611095351829936
D2,2021-05-30,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[75.0, 75.0]","[3, 3]","[11975.199352780193, nan]",11975.199352780186,,,
D2,2021-05-31,Influent,County 10,N1_per_PMMoV,"['1', '2']","[80.0, 70.0]","[3, 3]","[0.0002910881593988081, nan]",0.0002910881593988,,,
D2,2021-05-31,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[80.0, 70.0]","[3, 3]","[3.150108467700936, 3.272496960648385]",3.210719605674724,1.0273188677987974,3.2984328301211585,3.1253388858263915
D2,2021-05-31,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[80.0, 70.0]","[3, 3]","[10821.836498629613, nan]",10821.836498629622,,,
D2,2021-06-01,Influent,County 10,N1_per_PMMoV,"['1', '2']","[75.0, 75.0]","[3, 3]","[7.082252969722423e-05, nan]",7.08225296972243e-05,,,
D2,2021-06-01,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[75.0, 75.0]","[3, 3]","[5.471201491135133, 9.644735822076525]",7.264178756841652,1.4931212723995064,10.846299828352873,4.865096285961972
D2,2021-06-01,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[75.0, 75.0]","[3, 3]","[77252.27430487516, nan]",77252.2743048752,,,
D2,2021-06-02,Influent,County 10,N1_per_PMMoV,"['1', '2']","[75.0, 75.0]","[3, 1]","[4.980601996669165e-05, nan]",4.980601996669169e-05,,,
D2,2021-06-02,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[75.0, 75.0]","[3, 1]","[2.703681995692415, 2.530634478586783]",2.6157276000060765,1.047882246501514,2.7409745137303814,2.496203756423024
D2,2021-06-02,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[75.0, 75.0]","[3, 1]","[54284.24109175023, nan]",54284.24109175018,,,
D2,2021-06-05,Influent,County 10,N1_per_PMMoV,"['1', '2']","[70.0, 55.0]","[3, 3]","[0.00018494884372361408, nan]",0.0001849488437236,,,
D2,2021-06-05,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[70.0, 55.0]","[3, 3]","[14.998219200482465, 14.058130344120453]",14.520568874877888,1.0468351058573793,15.20064125524216,13.87092274000999
D2,2021-06-05,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[70.0, 55.0]","[3, 3]","[81093.87925071687, nan]",81093.87925071687,,,
D2,2021-06-06,Influent,County 10,N1_per_PMMoV,"['1', '2']","[70.0, 60.0]","[3, 3]","[0.0001412354694274269, nan]",0.0001412354694274,,,
D2,2021-06-06,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[70.0, 60.0]","[3, 3]","[7.089537022969339, 5.2089746003137165]",6.07694152354875,1.2435329529426289,7.556877037638255,4.886835937213087
D2,2021-06-06,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[70.0, 60.0]","[3, 3]","[50196.57633957355, nan]",50196.57633957358,,,
D2,2021-06-07,Influent,County 10,N1_per_PMMoV,['3'],[95.0],[2],[1.0670604563980054e-05],1.0670604563980064e-05,,,
D2,2021-06-07,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,['3'],[95.0],[2],[1.8693772636990302],1.8693772636990305,,,
D2,2021-06-07,Influent,County 10,pmmov_gc_per_mL,['3'],[95.0],[2],[175189.44240604178],175189.44240604172,,,
D2,2021-06-08,Influent,County 10,N1_per_PMMoV,"['2', '3']","[95.0, 70.0]","[3, 3]","[4.336867859902318e-05, nan]",4.336867859902318e-05,,,
D2,2021-06-08,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['2', '3']","[95.0, 70.0]","[3, 3]","[4.162330207155466, 4.586285949815748]",4.369168862331918,1.070992893332016,4.6793488013250135,4.079549817309051
D2,2021-06-08,Influent,County 10,pmmov_gc_per_mL,"['2', '3']","[95.0, 70.0]","[3, 3]","[95975.49064474418, nan]",95975.49064474412,,,
D2,2021-06-09,Influent,County 10,N1_per_PMMoV,"['1', '2']","[85.0, 75.0]","[3, 2]","[0.00019490885277919344, nan]",0.0001949088527791,,,
D2,2021-06-09,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[85.0, 75.0]","[3, 2]","[5.152766896431925, 3.358396547577819]",4.159932037359535,1.3534966215726665,5.6304539585380295,3.073470573222408
D2,2021-06-09,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[85.0, 75.0]","[3, 2]","[26436.802756565114, nan]",26436.80275656513,,,
D2,2021-06-12,Influent,County 10,N1_per_PMMoV,"['1', '2']","[95.0, 70.0]","[3, 3]","[4.102418811210456e-05, nan]",4.102418811210458e-05,,,
D2,2021-06-12,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 70.0]","[3, 3]","[2.9422628771690906, 2.19023321331]",2.53855113713803,1.2320967286102034,3.127740551477478,2.0603505213438056
D2,2021-06-12,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[95.0, 70.0]","[3, 3]","[71720.19758511563, nan]",71720.19758511559,,,
D2,2021-06-13,Influent,County 10,N1_per_PMMoV,"['1', '2']","[95.0, 75.0]","[3, 3]","[2.148978237261163e-05, nan]",2.148978237261162e-05,,,
D2,2021-06-13,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 75.0]","[3, 3]","[3.010540979085638, 3.607822523050534]",3.295678617661584,1.1365251040588202,3.745621483882261,2.89978514851267
D2,2021-06-13,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[95.0, 75.0]","[3, 3]","[140091.73880339164, nan]",140091.7388033917,,,
D2,2021-06-16,Influent,County 10,N1_per_PMMoV,['3'],[75.0],[3],[6.798500548592953e-05],6.798500548592959e-05,,,
D2,2021-06-16,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,['3'],[75.0],[3],[3.7363466606963547],3.7363466606963542,,,
D2,2021-06-16,Influent,County 10,pmmov_gc_per_mL,['3'],[75.0],[3],[54958.393163175446],54958.39316317546,,,
D2,2021-06-19,Influent,County 10,N1_per_PMMoV,"['1', '2']","[95.0, 70.0]","[3, 3]","[0.00010551511205605945, nan]",0.000105515112056,,,
D2,2021-06-19,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 70.0]","[3, 3]","[10.188754406184149, 2.901122199372069]",5.436802515424927,2.4308921472814675,13.216280541066585,2.236546167424602
D2,2021-06-19,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[95.0, 70.0]","[3, 3]","[96562.03938608276, nan]",96562.0393860828,,,
D2,2021-06-20,Influent,County 10,N1_per_PMMoV,"['1', '2']","[90.0, 65.0]","[3, 3]","[7.853461346553284e-05, nan]",7.85346134655329e-05,,,
D2,2021-06-20,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 65.0]","[3, 3]","[13.015150299938105, 7.443491149998588]",9.842670169902616,1.4845518769652315,14.61195447507862,6.630061449939571
D2,2021-06-20,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[90.0, 65.0]","[3, 3]","[165725.0188880114, nan]",165725.01888801123,,,
D2,2021-06-22,Influent,County 10,N1_per_PMMoV,"['1', '2']","[85.0, 70.0]","[3, 3]","[2.3388969881989405e-05, nan]",2.3388969881989425e-05,,,
D2,2021-06-22,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[85.0, 70.0]","[3, 3]","[1.9580063085878847, 3.5737589431714727]",2.6452679554446115,1.5302940836131544,4.048037901788354,1.7286010471914712
D2,2021-06-22,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[85.0, 70.0]","[3, 3]","[83714.94420092613, nan]",83714.94420092613,,,
D2,2021-06-23,Influent,County 10,N1_per_PMMoV,"['1', '2']","[95.0, 75.0]","[3, 3]","[0.0020728873912434936, nan]",0.0020728873912434,,,
D2,2021-06-23,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[95.0, 75.0]","[3, 3]","[32.07691355651168, 29.955377042694327]",30.998000579895795,1.0495754073617751,32.534739086044674,29.533848032713266
D2,2021-06-23,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[95.0, 75.0]","[3, 3]","[15474.50850056511, nan]",15474.508500565104,,,
D2,2021-06-26,Influent,County 10,N1_per_PMMoV,"['1', '2']","[85.0, 60.0]","[3, 3]","[0.0008335616754203737, nan]",0.0008335616754203,,,
D2,2021-06-26,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[85.0, 60.0]","[3, 3]","[42.88937211822316, 45.33337314978381]",44.094443078412326,1.0399654017751674,45.85669521209332,42.399913500146624
D2,2021-06-26,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[85.0, 60.0]","[3, 3]","[51453.147838872996, nan]",51453.14783887304,,,
D2,2021-06-27,Influent,County 10,N1_per_PMMoV,"['1', '2']","[90.0, 60.0]","[3, 3]","[0.000414498014559515, nan]",0.0004144980145595,,,
D2,2021-06-27,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 60.0]","[3, 3]","[24.470916999337994, 12.011234801618501]",17.144268135151364,1.6540180749420552,28.35692937719348,10.365224174319843
D2,2021-06-27,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[90.0, 60.0]","[3, 3]","[59037.476995741745, nan]",59037.47699574172,,,
D2,2021-06-28,Influent,County 10,N1_per_PMMoV,"['1', '3']","[80.0, 70.0]","[3, 3]","[0.0002137673067353531, nan]",0.0002137673067353,,,
D2,2021-06-28,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '3']","[80.0, 70.0]","[3, 3]","[9.439407384574933, 9.290473174981127]",9.36464420542031,1.0113090950300696,9.4705498566622,9.259922857849771
D2,2021-06-28,Influent,County 10,pmmov_gc_per_mL,"['1', '3']","[80.0, 70.0]","[3, 3]","[44157.394920361, nan]",44157.39492036103,,,
D2,2021-06-29,Influent,County 10,N1_per_PMMoV,"['1', '3']","[85.0, 80.0]","[3, 3]","[0.0020804187618441274, nan]",0.0020804187618441,,,
D2,2021-06-29,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '3']","[85.0, 80.0]","[3, 3]","[37.53943816116804, 58.24136485422286]",46.7584015377678,1.3641942576274615,63.7875428736619,34.27547160262035
D2,2021-06-29,Influent,County 10,pmmov_gc_per_mL,"['1', '3']","[85.0, 80.0]","[3, 3]","[18044.17401422216, nan]",18044.17401422216,,,
D2,2021-06-30,Influent,County 10,N1_per_PMMoV,['2'],[85.0],[3],[0.001566424168900635],0.0015664241689006,,,
D2,2021-06-30,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,['2'],[85.0],[3],[74.64995289104911],74.6499528910491,,,
D2,2021-06-30,Influent,County 10,pmmov_gc_per_mL,['2'],[85.0],[3],[47656.282616885794],47656.2826168858,,,
D2,2021-07-03,Influent,County 10,N1_per_PMMoV,"['1', '2']","[70.0, 65.0]","[3, 3]","[0.0017403857218376434, nan]",0.0017403857218376,,,
D2,2021-07-03,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[70.0, 65.0]","[3, 3]","[14.585677024527405, 30.251999743630492]",21.0058538890158,1.6750619384287966,35.18610633368688,12.540344573000825
D2,2021-07-03,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[70.0, 65.0]","[3, 3]","[8380.715172224373, nan]",8380.715172224376,,,
D2,2021-07-04,Influent,County 10,N1_per_PMMoV,"['1', '2']","[80.0, 65.0]","[3, 3]","[0.0025941848789849424, nan]",0.0025941848789849,,,
D2,2021-07-04,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[80.0, 65.0]","[3, 3]","[40.047131148077014, 66.88412358590593]",51.75439371656252,1.4371734599230208,74.3800410838504,36.011236750318666
D2,2021-07-04,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[80.0, 65.0]","[3, 3]","[15437.269514787526, nan]",15437.26951478753,,,
D2,2021-07-05,Influent,County 10,N1_per_PMMoV,"['2', '3']","[75.0, 65.0]","[3, 3]","[0.0005259589785610859, nan]",0.000525958978561,,,
D2,2021-07-05,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['2', '3']","[75.0, 65.0]","[3, 3]","[7.038756807744256, 13.602146897143976]",9.784794533980238,1.5933507240894211,15.59060945578362,6.141017408186837
D2,2021-07-05,Influent,County 10,pmmov_gc_per_mL,"['2', '3']","[75.0, 65.0]","[3, 3]","[13382.710619373449, nan]",13382.710619373453,,,
D2,2021-07-10,Influent,County 10,N1_per_PMMoV,"['2', '3']","[90.0, 80.0]","[3, 3]","[0.001112560505359548, nan]",0.0011125605053595,,,
D2,2021-07-10,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['2', '3']","[90.0, 80.0]","[3, 3]","[66.6684138490686, 97.21437655823075]",80.5054550230189,1.3056639865456512,105.11307334402647,61.65863181691127
D2,2021-07-10,Influent,County 10,pmmov_gc_per_mL,"['2', '3']","[90.0, 80.0]","[3, 3]","[59923.405089346816, nan]",59923.40508934685,,,
D2,2021-07-11,Influent,County 10,N1_per_PMMoV,"['2', '3']","[90.0, 80.0]","[3, 3]","[0.0014922306799876849, nan]",0.0014922306799876,,,
D2,2021-07-11,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['2', '3']","[90.0, 80.0]","[3, 3]","[79.72211548862592, 101.2297062133601]",89.8345497546527,1.1839887989857876,106.36310067144022,75.87449292730265
D2,2021-07-11,Influent,County 10,pmmov_gc_per_mL,"['2', '3']","[90.0, 80.0]","[3, 3]","[53424.79320240477, nan]",53424.793202404784,,,
D2,2021-07-12,Influent,County 10,N1_per_PMMoV,['1'],[90.0],[3],[0.00224414816585106],0.002244148165851,,,
D2,2021-07-12,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,['1'],[90.0],[3],[95.5920907194045],95.59209071940454,,,
D2,2021-07-12,Influent,County 10,pmmov_gc_per_mL,['1'],[90.0],[3],[42596.15838829991],42596.15838829994,,,
D2,2021-07-13,Influent,County 10,N1_per_PMMoV,"['1', '2']","[90.0, 80.0]","[3, 3]","[0.0023069316436833366, nan]",0.0023069316436833,,,
D2,2021-07-13,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[75.79417641783967, 76.50473250599981]",76.14862567610383,1.006619928085691,76.65272410190384,75.64784239958092
D2,2021-07-13,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[32854.972805706435, nan]",32854.97280570643,,,
D2,2021-07-14,Influent,County 10,N1_per_PMMoV,"['1', '2']","[90.0, 80.0]","[3, 3]","[0.008588836046676764, nan]",0.0085888360466767,,,
D2,2021-07-14,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[125.39537398652553, 87.14744089175522]",104.5365292258657,1.2934268616367897,135.21035492301402,80.82136866523564
D2,2021-07-14,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[14599.80995155265, nan]",14599.80995155264,,,
D2,2021-07-17,Influent,County 10,N1_per_PMMoV,"['1', '2']","[90.0, 80.0]","[3, 3]","[0.004156021991412073, nan]",0.004156021991412,,,
D2,2021-07-17,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[101.94886996366974, 148.26225120500632]",122.9437634393064,1.3031956651162202,160.21977956717814,94.3402182268172
D2,2021-07-17,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[24530.39713801683, nan]",24530.39713801685,,,
D2,2021-07-19,Influent,County 10,N1_per_PMMoV,"['1', '2']","[90.0, 75.0]","[3, 3]","[0.002948612617176111, nan]",0.0029486126171761,,,
D2,2021-07-19,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 75.0]","[3, 3]","[60.99343740162993, 96.50968128485123]",76.72325073990824,1.3833043253064294,106.13160460008478,55.46375395227114
D2,2021-07-19,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[90.0, 75.0]","[3, 3]","[20685.469853291004, nan]",20685.469853291004,,,
D2,2021-07-20,Influent,County 10,N1_per_PMMoV,"['1', '2']","[90.0, 80.0]","[3, 3]","[0.0027946280758974185, nan]",0.0027946280758974,,,
D2,2021-07-20,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[92.24200710905582, 177.0247184818814]",127.78542694957164,1.5855705990747857,202.61281596145955,80.59270714538803
D2,2021-07-20,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[33006.899166514246, nan]",33006.89916651423,,,
D2,2021-07-21,Influent,County 10,N1_per_PMMoV,"['1', '2']","[85.0, 75.0]","[3, 3]","[0.0059995145936485115, nan]",0.0059995145936485,,,
D2,2021-07-21,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[85.0, 75.0]","[3, 3]","[220.56246229897405, 241.83305231029533]",230.95301141755087,1.067266793248297,246.48847988664687,216.3966993806957
D2,2021-07-21,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[85.0, 75.0]","[3, 3]","[36763.38457989189, nan]",36763.38457989186,,,
D2,2021-07-24,Influent,County 10,N1_per_PMMoV,"['1', '2']","[85.0, 80.0]","[3, 3]","[0.002898956031206029, nan]",0.002898956031206,,,
D2,2021-07-24,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[85.0, 80.0]","[3, 3]","[210.65425139169633, 139.1294990565998]",171.19643825228894,1.3408679143956566,229.55181111131148,127.6758407105662
D2,2021-07-24,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[85.0, 80.0]","[3, 3]","[72665.55584979313, nan]",72665.55584979313,,,
D2,2021-07-25,Influent,County 10,N1_per_PMMoV,"['1', '2']","[90.0, 80.0]","[3, 3]","[0.00661955215433677, nan]",0.0066195521543367,,,
D2,2021-07-25,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[567.9769272443334, 180.01777511555386]",319.7591949569139,2.2534976285542565,720.5765875438237,141.89462234404797
D2,2021-07-25,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[85802.92352137838, nan]",85802.9235213784,,,
D2,2021-07-26,Influent,County 10,N1_per_PMMoV,"['1', '2']","[90.0, 80.0]","[3, 3]","[0.004160855096830827, nan]",0.0041608550968308,,,
D2,2021-07-26,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[54.653365528024544, 85.5286607136126]",68.3697971117617,1.372551232882833,93.84104931769768,49.81220042924113
D2,2021-07-26,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[90.0, 80.0]","[3, 3]","[13135.128298424052, nan]",13135.128298424055,,,
D2,2021-07-27,Influent,County 10,N1_per_PMMoV,"['1', '2']","[80.0, 90.0]","[3, 3]","[nan, 0.011067922619179535]",0.0110679226191795,,,
D2,2021-07-27,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[80.0, 90.0]","[3, 3]","[69.89503181934742, 188.18576664662947]",114.6876198537334,2.014444191719313,231.0318096764658,56.93263696516128
D2,2021-07-27,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[80.0, 90.0]","[3, 3]","[nan, 17002.80830663954]",17002.808306639552,,,
D2,2021-07-28,Influent,County 10,N1_per_PMMoV,"['1', '2', '3']","[70.0, 100.0, 70.0]","[3, 3, 3]","[nan, 0.01503858629264599, nan]",0.0150385862926459,,,
D2,2021-07-28,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2', '3']","[70.0, 100.0, 70.0]","[3, 3, 3]","[447.9032592291933, 334.1744999477296, 45.82610040782607]",190.0014042048905,3.456716523195398,656.7809933453724,54.96586223658649
D2,2021-07-28,Influent,County 10,pmmov_gc_per_mL,"['1', '2', '3']","[70.0, 100.0, 70.0]","[3, 3, 3]","[nan, 22221.137907832737, nan]",22221.13790783274,,,
D2,2021-07-31,Influent,County 10,N1_per_PMMoV,"['1', '2']","[100.0, 80.0]","[3, 3]","[0.0676210500253568, nan]",0.0676210500253568,,,
D2,2021-07-31,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[459.8501599636197, 161.36418752144027]",272.4029137952344,2.0970011071655943,571.2292118237405,129.90117786033363
D2,2021-07-31,Influent,County 10,pmmov_gc_per_mL,"['1', '2']","[100.0, 80.0]","[3, 3]","[6800.399576628629, nan]",6800.399576628626,,,
D2,2021-08-01,Influent,County 10,N1_per_PMMoV,"['1', '2']","[92.5, 80.0]","[3, 3]","[0.0331432086203812, nan]",0.0331432086203812,,,
D2,2021-08-01,Influent,County 10,SARS_CoV_2_N1_gc_per_mL,"['1', '2']","[92.5, 80.0]","[3, 3]","[209.10569599504473, 30.22822791869856]",79.5040542213811,3.925876069951223,312.12306393182456,20.25128985346929
